id,lat,lon,country,city
4104,40.66067699999999,-73.94694299999999,USA,Brooklyn
4106,35.789750000000026,-78.78115999999994,USA,Cary
4108,50.363860000000045,-119.34996999999998,CAN,
4109,34.03334000000007,-118.03700999999995,USA,
4112,4.59495000000004,-74.13873999999998,COL,"Bogotá, D.C."
4116,37.777120000000025,-122.41963999999996,USA,San Francisco
4124,32.30691000000007,-106.77784999999994,USA,Las Cruces
4128,13.458160000000078,-16.669599999999946,GMB,Serekunda
4137,25.269510000000025,55.30884000000003,ARE,
6560,25.269510000000025,55.30884000000003,ARE,
8309,25.269510000000025,55.30884000000003,ARE,
9394,25.269510000000025,55.30884000000003,ARE,
4138,39.95222000000007,-75.16217999999998,USA,Philadelphia
5576,39.95222000000007,-75.16217999999998,USA,Philadelphia
4139,32.839980000000025,-83.62807999999995,USA,Macon
4143,9.063440000000071,7.462280000000021,NGA,Abuja Municipal
4144,34.92422000000005,-81.02699999999999,USA,Rock Hill
4147,13.807840000000056,100.55848000000003,THA,Lat Yao
4152,21.573980000000063,-158.12298999999996,USA,Waialua
4156,26.259640000000047,-80.18762999999996,USA,Coconut Creek
4165,52.59273723200005,-1.4586234309999782,GBR,
4168,41.35892000000007,-88.42497999999995,USA,Morris
4173,33.92783000000003,-118.19926999999996,USA,Lynwood
4178,28.065338999999998,-82.39840839562876,USA,Tampa
4180,38.62775000000005,-90.19955999999996,USA,St Louis
4184,35.83525000000003,-90.70506999999998,USA,Jonesboro
4186,50.88060003332556,15.633589921663596,POL,Stara Kamienica
4187,37.64265002668913,-77.56501996999268,USA,Glen Allen
4188,40.714500000000044,-74.00600999999995,USA,Manhattan
4189,4.411130000000071,100.88040000000007,MYS,Layang-Layang
4193,4.659950000000038,-74.06647999999996,COL,Bogota
4195,-7.849999999999966,-78.21666999999997,PER,Chillin
4204,36.86346000000003,-77.88599999999997,USA,Alberta
4206,57.69442000000004,-2.01655999999997,GBR,Fraserburgh
4212,50.001730000000066,8.714890000000025,DEU,Dreieich
4213,43.14797000000004,-71.45879999999994,USA,Town of Pembroke
4214,40.66873000000004,-74.11748999999998,USA,Bayonne
4216,38.833480000000066,-104.82180999999997,USA,Colorado Springs
4224,28.56604489500006,-81.68864878999995,USA,
7382,28.56604489500006,-81.68864878999995,USA,
4229,36.37410569300005,-119.27022999999997,USA,
4231,26.93276000000003,-80.10188999999997,USA,Jupiter
8756,26.93276000000003,-80.10188999999997,USA,Jupiter
9611,26.93276000000003,-80.10188999999997,USA,Jupiter
9616,26.93276000000003,-80.10188999999997,USA,Jupiter
4233,30.28899000000007,-81.39185999999995,USA,Jacksonville Beach
4234,-36.19999999999993,145.96667000000002,AUS,Moira
4239,41.556850000000054,-81.49702999999994,USA,Richmond Heights
4245,27.946530000000052,-82.45926999999995,USA,Tampa
4247,38.55695000000003,-86.61424999999997,USA,French Lick
4249,43.00655000000006,-74.36845999999997,USA,Johnstown
4262,35.31557000000004,-82.45865999999995,USA,Hendersonville
4264,38.99746304488556,-74.82240094695342,USA,Wildwood
4265,41.473423488042876,-72.20230134563407,USA,Oakdale
4268,63.00000000000006,12.000000000000057,,
5962,63.00000000000006,12.000000000000057,,
4272,-33.801319999999976,-61.333969999999965,ARG,Hughes
4273,43.07313000000005,-89.38643999999994,USA,Madison
4577,43.07313000000005,-89.38643999999994,USA,Madison
5773,43.07313000000005,-89.38643999999994,USA,Madison
6737,43.07313000000005,-89.38643999999994,USA,Madison
4276,41.79001001832193,-87.60126995989475,USA,Chicago
4282,54.00000000000006,-1.4999999999999432,GBR,
4290,12.966180000000065,77.58690000000007,IND,Bengaluru
4291,33.98242000000005,-118.08798999999999,USA,Pico Rivera
4292,40.438510000000065,-79.99733999999995,USA,Pittsburgh
4297,32.71568000000008,-117.16170999999997,USA,San Diego
4298,44.38899539400006,-114.65944693799997,USA,
4299,33.896070000000066,35.50678000000005,LBN,Beirut
4301,31.759160000000065,-106.48748999999998,USA,El Paso
4303,-13.51780999999994,-71.97905999999995,PER,Cusco
4304,33.58451000000008,-101.84500999999995,USA,Lubbock
4305,38.688003,-121.13486774999998,USA,Folsom
4326,38.688003,-121.13486774999998,USA,Folsom
4336,38.688003,-121.13486774999998,USA,Folsom
4315,-11.02267999999998,-66.05447999999996,BOL,Riberalta
4317,41.86090993060772,12.670749933925935,ITA,Roma
4319,33.92446000000007,-117.98894999999999,USA,East La Mirada
4320,46.987346842469165,-120.52055543555299,USA,Ellensburg
4325,25.72658000000007,85.30905000000007,IND,Hajipur Sub-District
4328,42.874970000000076,-112.45055999999994,USA,Pocatello
4334,36.10220000000004,-75.81475999999998,USA,Harbinger
4339,38.254890000000046,-85.76665999999994,USA,Louisville
4344,21.423983389306883,39.38450570287084,SAU,Jeddah
4348,-35.49575818399995,-65.07154210799996,ARG,
4377,-35.49575818399995,-65.07154210799996,ARG,
9366,-35.49575818399995,-65.07154210799996,ARG,
10212,-35.49575818399995,-65.07154210799996,ARG,
10690,-35.49575818399995,-65.07154210799996,ARG,
4357,-35.49575818399995,-65.07154210799996,ARG,
4385,-35.49575818399995,-65.07154210799996,ARG,
10238,-35.49575818399995,-65.07154210799996,ARG,
4360,21.439542579000033,-157.94363192999998,USA,
4373,21.439542579000033,-157.94363192999998,USA,
10220,21.439542579000033,-157.94363192999998,USA,
10222,21.439542579000033,-157.94363192999998,USA,
10233,21.439542579000033,-157.94363192999998,USA,
4363,7.9387598220000655,-72.02718813699994,VEN,
4366,51.41501000000005,-2.25362999999993,GBR,Corsham
4370,38.859710000000064,-104.95747999999998,USA,
4372,41.388040000000046,2.1700100000000475,ESP,Barcelona
